# node id, temperature, exact temp.
     4565,   3.522e-01,   3.522e-01
     4566,   3.523e-01,   3.523e-01
     4567,   3.524e-01,   3.524e-01
     4568,   3.524e-01,   3.524e-01
     4569,   3.525e-01,   3.525e-01
     4570,   3.525e-01,   3.525e-01
     4571,   3.526e-01,   3.526e-01
     4572,   3.526e-01,   3.526e-01
     4573,   3.527e-01,   3.527e-01
     4574,   3.527e-01,   3.527e-01
     4575,   3.528e-01,   3.528e-01
     4576,   3.528e-01,   3.528e-01
     4577,   3.529e-01,   3.529e-01
     4578,   3.530e-01,   3.530e-01
     4579,   3.530e-01,   3.530e-01
     4580,   3.531e-01,   3.531e-01
     4581,   3.531e-01,   3.531e-01
     4582,   3.532e-01,   3.532e-01
     4583,   3.532e-01,   3.532e-01
     4584,   3.533e-01,   3.533e-01
     4585,   3.533e-01,   3.533e-01
     4586,   3.534e-01,   3.534e-01
     4587,   3.534e-01,   3.534e-01
     4588,   3.535e-01,   3.535e-01
     4589,   3.536e-01,   3.536e-01
     4590,   3.536e-01,   3.536e-01
     4591,   3.537e-01,   3.537e-01
     4592,   3.537e-01,   3.537e-01
     4593,   3.538e-01,   3.538e-01
     4594,   3.538e-01,   3.538e-01
     4595,   3.539e-01,   3.539e-01
     4596,   3.539e-01,   3.539e-01
     4597,   3.540e-01,   3.540e-01
     4598,   3.540e-01,   3.540e-01
     4599,   3.541e-01,   3.541e-01
     4600,   3.541e-01,   3.541e-01
     4601,   3.542e-01,   3.542e-01
     4602,   3.543e-01,   3.543e-01
     4603,   3.543e-01,   3.543e-01
     4604,   3.544e-01,   3.544e-01
     4605,   3.544e-01,   3.544e-01
     4606,   3.545e-01,   3.545e-01
     4607,   3.545e-01,   3.545e-01
     4608,   3.546e-01,   3.546e-01
     4609,   3.546e-01,   3.546e-01
     4610,   3.547e-01,   3.547e-01
     4611,   3.547e-01,   3.547e-01
     4612,   3.548e-01,   3.548e-01
     4613,   3.548e-01,   3.548e-01
     4614,   3.549e-01,   3.549e-01
     4615,   3.550e-01,   3.550e-01
     4616,   3.550e-01,   3.550e-01
     4617,   3.551e-01,   3.551e-01
     4618,   3.551e-01,   3.551e-01
     4619,   3.552e-01,   3.552e-01
     4620,   3.552e-01,   3.552e-01
     4621,   3.553e-01,   3.553e-01
     4622,   3.553e-01,   3.553e-01
     4623,   3.554e-01,   3.554e-01
     4624,   3.554e-01,   3.554e-01
     4625,   3.555e-01,   3.555e-01
     4626,   3.555e-01,   3.555e-01
     4627,   3.556e-01,   3.556e-01
     4628,   3.557e-01,   3.557e-01
     4629,   3.557e-01,   3.557e-01
     4630,   3.558e-01,   3.558e-01
     4631,   3.558e-01,   3.558e-01
     4632,   3.559e-01,   3.559e-01
     4633,   3.559e-01,   3.559e-01
     4634,   3.560e-01,   3.560e-01
     4635,   3.560e-01,   3.560e-01
     4636,   3.561e-01,   3.561e-01
     4637,   3.561e-01,   3.561e-01
     4638,   3.562e-01,   3.562e-01
     4639,   3.562e-01,   3.562e-01
     4640,   3.563e-01,   3.563e-01
     4641,   3.564e-01,   3.564e-01
     4642,   3.564e-01,   3.564e-01
     4643,   3.565e-01,   3.565e-01
     4644,   3.565e-01,   3.565e-01
     4645,   3.566e-01,   3.566e-01
     4646,   3.566e-01,   3.566e-01
     4647,   3.567e-01,   3.567e-01
     4648,   3.567e-01,   3.567e-01
     4649,   3.568e-01,   3.568e-01
     4650,   3.568e-01,   3.568e-01
     4651,   3.569e-01,   3.569e-01
     4652,   3.569e-01,   3.569e-01
     4653,   3.570e-01,   3.570e-01
     4654,   3.570e-01,   3.570e-01
     4655,   3.571e-01,   3.571e-01
     4656,   3.572e-01,   3.572e-01
     4657,   3.572e-01,   3.572e-01
     4658,   3.573e-01,   3.573e-01
     4659,   3.573e-01,   3.573e-01
     4660,   3.574e-01,   3.574e-01
     4661,   3.574e-01,   3.574e-01
     4662,   3.575e-01,   3.575e-01
     4663,   3.575e-01,   3.575e-01
     4664,   3.576e-01,   3.576e-01
     4665,   3.576e-01,   3.576e-01
     4666,   3.577e-01,   3.577e-01
     4667,   3.577e-01,   3.577e-01
     4668,   3.578e-01,   3.578e-01
     4669,   3.578e-01,   3.578e-01
     4670,   3.579e-01,   3.579e-01
     4671,   3.580e-01,   3.580e-01
     4672,   3.580e-01,   3.580e-01
     4673,   3.581e-01,   3.581e-01
     4674,   3.581e-01,   3.581e-01
     4675,   3.582e-01,   3.582e-01
     4676,   3.582e-01,   3.582e-01
     4677,   3.583e-01,   3.583e-01
     4678,   3.583e-01,   3.583e-01
     4679,   3.584e-01,   3.584e-01
     4680,   3.584e-01,   3.584e-01
     4681,   3.585e-01,   3.585e-01
     4682,   3.585e-01,   3.585e-01
     4683,   3.586e-01,   3.586e-01
     4684,   3.586e-01,   3.586e-01
     4685,   3.587e-01,   3.587e-01
     4686,   3.588e-01,   3.588e-01
     4687,   3.588e-01,   3.588e-01
     4688,   3.589e-01,   3.589e-01
     4689,   3.589e-01,   3.589e-01
     4690,   3.590e-01,   3.590e-01
     4691,   3.590e-01,   3.590e-01
     4692,   3.591e-01,   3.591e-01
     4693,   3.591e-01,   3.591e-01
     4694,   3.592e-01,   3.592e-01
     4695,   3.592e-01,   3.592e-01
     4696,   3.593e-01,   3.593e-01
     4697,   3.593e-01,   3.593e-01
     4698,   3.594e-01,   3.594e-01
     4699,   3.594e-01,   3.594e-01
     4700,   3.595e-01,   3.595e-01
     4701,   3.595e-01,   3.596e-01
     4702,   3.596e-01,   3.596e-01
     4703,   3.597e-01,   3.597e-01
     4704,   3.597e-01,   3.597e-01
     4705,   3.598e-01,   3.598e-01
     4706,   3.598e-01,   3.598e-01
     4707,   3.599e-01,   3.599e-01
     4708,   3.599e-01,   3.599e-01
     4709,   3.600e-01,   3.600e-01
     4710,   3.600e-01,   3.600e-01
     4711,   3.601e-01,   3.601e-01
     4712,   3.601e-01,   3.601e-01
     4713,   3.602e-01,   3.602e-01
     4714,   3.602e-01,   3.602e-01
     4715,   3.603e-01,   3.603e-01
     4716,   3.603e-01,   3.603e-01
     4717,   3.604e-01,   3.604e-01
     4718,   3.604e-01,   3.604e-01
     4719,   3.605e-01,   3.605e-01
     4720,   3.606e-01,   3.606e-01
     4721,   3.606e-01,   3.606e-01
     4722,   3.607e-01,   3.607e-01
     4723,   3.607e-01,   3.607e-01
     4724,   3.608e-01,   3.608e-01
     4725,   3.608e-01,   3.608e-01
     4726,   3.609e-01,   3.609e-01
     4727,   3.609e-01,   3.609e-01
     4728,   3.610e-01,   3.610e-01
     4729,   3.610e-01,   3.610e-01
     4730,   3.611e-01,   3.611e-01
     4731,   3.611e-01,   3.611e-01
     4732,   3.612e-01,   3.612e-01
     4733,   3.612e-01,   3.612e-01
     4734,   3.613e-01,   3.613e-01
     4735,   3.613e-01,   3.613e-01
     4736,   3.614e-01,   3.614e-01
     4737,   3.615e-01,   3.615e-01
     4738,   3.615e-01,   3.615e-01
     4739,   3.616e-01,   3.616e-01
     4740,   3.616e-01,   3.616e-01
     4741,   3.617e-01,   3.617e-01
     4742,   3.617e-01,   3.617e-01
     4743,   3.618e-01,   3.618e-01
     4744,   3.618e-01,   3.618e-01
     4745,   3.619e-01,   3.619e-01
     4746,   3.619e-01,   3.619e-01
     4747,   3.620e-01,   3.620e-01
     4748,   3.620e-01,   3.620e-01
     4749,   3.621e-01,   3.621e-01
     4750,   3.621e-01,   3.621e-01
     4751,   3.622e-01,   3.622e-01
     4752,   3.622e-01,   3.622e-01
     4753,   3.623e-01,   3.623e-01
     4754,   3.623e-01,   3.623e-01
     4755,   3.624e-01,   3.624e-01
     4756,   3.624e-01,   3.624e-01
     4757,   3.625e-01,   3.625e-01
     4758,   3.626e-01,   3.626e-01
     4759,   3.626e-01,   3.626e-01
     4760,   3.627e-01,   3.627e-01
     4761,   3.627e-01,   3.627e-01
     4762,   3.628e-01,   3.628e-01
     4763,   3.628e-01,   3.628e-01
     4764,   3.629e-01,   3.629e-01
     4765,   3.629e-01,   3.629e-01
     4766,   3.630e-01,   3.630e-01
     4767,   3.630e-01,   3.630e-01
     4768,   3.631e-01,   3.631e-01
     4769,   3.631e-01,   3.631e-01
     4770,   3.632e-01,   3.632e-01
     4771,   3.632e-01,   3.632e-01
     4772,   3.633e-01,   3.633e-01
     4773,   3.633e-01,   3.633e-01
     4774,   3.634e-01,   3.634e-01
     4775,   3.634e-01,   3.634e-01
     4776,   3.635e-01,   3.635e-01
     4777,   3.635e-01,   3.635e-01
     4778,   3.636e-01,   3.636e-01
     4779,   3.637e-01,   3.637e-01
     4780,   3.637e-01,   3.637e-01
     4781,   3.638e-01,   3.638e-01
     4782,   3.638e-01,   3.638e-01
     4783,   3.639e-01,   3.639e-01
     4784,   3.639e-01,   3.639e-01
     4785,   3.640e-01,   3.640e-01
     4786,   3.640e-01,   3.640e-01
     4787,   3.641e-01,   3.641e-01
     4788,   3.641e-01,   3.641e-01
     4789,   3.642e-01,   3.642e-01
     4790,   3.642e-01,   3.642e-01
     4791,   3.643e-01,   3.643e-01
     4792,   3.643e-01,   3.643e-01
     4793,   3.644e-01,   3.644e-01
     4794,   3.644e-01,   3.644e-01
     4795,   3.645e-01,   3.645e-01
     4796,   3.645e-01,   3.645e-01
     4797,   3.646e-01,   3.646e-01
     4798,   3.646e-01,   3.646e-01
     4799,   3.647e-01,   3.647e-01
     4800,   3.647e-01,   3.647e-01
     4801,   3.648e-01,   3.648e-01
     4802,   3.649e-01,   3.649e-01
     4803,   3.649e-01,   3.649e-01
     4804,   3.650e-01,   3.650e-01
     4805,   3.650e-01,   3.650e-01
     4806,   3.651e-01,   3.651e-01
     4807,   3.651e-01,   3.651e-01
     4808,   3.652e-01,   3.652e-01
     4809,   3.652e-01,   3.652e-01
     4810,   3.653e-01,   3.653e-01
     4811,   3.653e-01,   3.653e-01
     4812,   3.654e-01,   3.654e-01
     4813,   3.654e-01,   3.654e-01
     4814,   3.655e-01,   3.655e-01
     4815,   3.655e-01,   3.655e-01
     4816,   3.656e-01,   3.656e-01
     4817,   3.656e-01,   3.656e-01
     4818,   3.657e-01,   3.657e-01
     4819,   3.657e-01,   3.657e-01
     4820,   3.658e-01,   3.658e-01
     4821,   3.658e-01,   3.658e-01
     4822,   3.659e-01,   3.659e-01
     4823,   3.659e-01,   3.659e-01
     4824,   3.660e-01,   3.660e-01
     4825,   3.660e-01,   3.660e-01
     4826,   3.661e-01,   3.661e-01
     4827,   3.661e-01,   3.661e-01
     4828,   3.662e-01,   3.662e-01
     4829,   3.663e-01,   3.663e-01
     4830,   3.663e-01,   3.663e-01
     4831,   3.664e-01,   3.664e-01
     4832,   3.664e-01,   3.664e-01
     4833,   3.665e-01,   3.665e-01
     4834,   3.665e-01,   3.665e-01
     4835,   3.666e-01,   3.666e-01
     4836,   3.666e-01,   3.666e-01
     4837,   3.667e-01,   3.667e-01
     4838,   3.667e-01,   3.667e-01
     4839,   3.668e-01,   3.668e-01
     4840,   3.668e-01,   3.668e-01
     4841,   3.669e-01,   3.669e-01
     4842,   3.669e-01,   3.669e-01
     4843,   3.670e-01,   3.670e-01
     4844,   3.670e-01,   3.670e-01
     4845,   3.671e-01,   3.671e-01
     4846,   3.671e-01,   3.671e-01
     4847,   3.672e-01,   3.672e-01
     4848,   3.672e-01,   3.672e-01
     4849,   3.673e-01,   3.673e-01
     4850,   3.673e-01,   3.673e-01
     4851,   3.674e-01,   3.674e-01
     4852,   3.674e-01,   3.674e-01
     4853,   3.675e-01,   3.675e-01
     4854,   3.675e-01,   3.675e-01
     4855,   3.676e-01,   3.676e-01
     4856,   3.676e-01,   3.676e-01
     4857,   3.677e-01,   3.677e-01
     4858,   3.677e-01,   3.677e-01
     4859,   3.678e-01,   3.678e-01
     4860,   3.679e-01,   3.679e-01
     4861,   3.679e-01,   3.679e-01
     4862,   3.680e-01,   3.680e-01
     4863,   3.680e-01,   3.680e-01
     4864,   3.681e-01,   3.681e-01
     4865,   3.681e-01,   3.681e-01
     4866,   3.682e-01,   3.682e-01
     4867,   3.682e-01,   3.682e-01
     4868,   3.683e-01,   3.683e-01
     4869,   3.683e-01,   3.683e-01
     4870,   3.684e-01,   3.684e-01
     4871,   3.684e-01,   3.684e-01
     4872,   3.685e-01,   3.685e-01
     4873,   3.685e-01,   3.685e-01
     4874,   3.686e-01,   3.686e-01
     4875,   3.686e-01,   3.686e-01
     4876,   3.687e-01,   3.687e-01
     4877,   3.687e-01,   3.687e-01
     4878,   3.688e-01,   3.688e-01
     4879,   3.688e-01,   3.688e-01
     4880,   3.689e-01,   3.689e-01
     4881,   3.689e-01,   3.689e-01
     4882,   3.690e-01,   3.690e-01
     4883,   3.690e-01,   3.690e-01
     4884,   3.691e-01,   3.691e-01
     4885,   3.691e-01,   3.691e-01
     4886,   3.692e-01,   3.692e-01
     4887,   3.692e-01,   3.692e-01
     4888,   3.693e-01,   3.693e-01
     4889,   3.693e-01,   3.693e-01
     4890,   3.694e-01,   3.694e-01
     4891,   3.694e-01,   3.694e-01
     4892,   3.695e-01,   3.695e-01
     4893,   3.695e-01,   3.695e-01
     4894,   3.696e-01,   3.696e-01
     4895,   3.696e-01,   3.696e-01
     4896,   3.697e-01,   3.697e-01
     4897,   3.697e-01,   3.697e-01
     4898,   3.698e-01,   3.698e-01
     4899,   3.698e-01,   3.698e-01
     4900,   3.699e-01,   3.699e-01
     4901,   3.699e-01,   3.700e-01
     4902,   3.700e-01,   3.700e-01
     4903,   3.701e-01,   3.701e-01
     4904,   3.701e-01,   3.701e-01
     4905,   3.702e-01,   3.702e-01
     4906,   3.702e-01,   3.702e-01
     4907,   3.703e-01,   3.703e-01
     4908,   3.703e-01,   3.703e-01
     4909,   3.704e-01,   3.704e-01
     4910,   3.704e-01,   3.704e-01
     4911,   3.705e-01,   3.705e-01
     4912,   3.705e-01,   3.705e-01
     4913,   3.706e-01,   3.706e-01
     4914,   3.706e-01,   3.706e-01
     4915,   3.707e-01,   3.707e-01
     4916,   3.707e-01,   3.707e-01
     4917,   3.708e-01,   3.708e-01
     4918,   3.708e-01,   3.708e-01
     4919,   3.709e-01,   3.709e-01
     4920,   3.709e-01,   3.709e-01
     4921,   3.710e-01,   3.710e-01
     4922,   3.710e-01,   3.710e-01
     4923,   3.711e-01,   3.711e-01
     4924,   3.711e-01,   3.711e-01
     4925,   3.712e-01,   3.712e-01
     4926,   3.712e-01,   3.712e-01
     4927,   3.713e-01,   3.713e-01
     4928,   3.713e-01,   3.713e-01
     4929,   3.714e-01,   3.714e-01
     4930,   3.714e-01,   3.714e-01
     4931,   3.715e-01,   3.715e-01
     4932,   3.715e-01,   3.715e-01
     4933,   3.716e-01,   3.716e-01
     4934,   3.716e-01,   3.716e-01
     4935,   3.717e-01,   3.717e-01
     4936,   3.717e-01,   3.717e-01
     4937,   3.718e-01,   3.718e-01
     4938,   3.718e-01,   3.718e-01
     4939,   3.719e-01,   3.719e-01
     4940,   3.719e-01,   3.719e-01
     4941,   3.720e-01,   3.720e-01
     4942,   3.720e-01,   3.720e-01
     4943,   3.721e-01,   3.721e-01
     4944,   3.721e-01,   3.721e-01
     4945,   3.722e-01,   3.722e-01
     4946,   3.722e-01,   3.722e-01
     4947,   3.723e-01,   3.723e-01
     4948,   3.723e-01,   3.723e-01
     4949,   3.724e-01,   3.724e-01
     4950,   3.724e-01,   3.724e-01
     4951,   3.725e-01,   3.725e-01
     4952,   3.725e-01,   3.725e-01
     4953,   3.726e-01,   3.726e-01
     4954,   3.726e-01,   3.726e-01
     4955,   3.727e-01,   3.727e-01
     4956,   3.727e-01,   3.727e-01
     4957,   3.728e-01,   3.728e-01
     4958,   3.728e-01,   3.728e-01
     4959,   3.729e-01,   3.729e-01
     4960,   3.729e-01,   3.729e-01
     4961,   3.730e-01,   3.730e-01
     4962,   3.730e-01,   3.730e-01
     4963,   3.731e-01,   3.731e-01
     4964,   3.731e-01,   3.731e-01
     4965,   3.732e-01,   3.732e-01
     4966,   3.732e-01,   3.732e-01
     4967,   3.733e-01,   3.733e-01
     4968,   3.733e-01,   3.733e-01
     4969,   3.734e-01,   3.734e-01
     4970,   3.734e-01,   3.734e-01
     4971,   3.735e-01,   3.735e-01
     4972,   3.735e-01,   3.735e-01
     4973,   3.736e-01,   3.736e-01
     4974,   3.736e-01,   3.736e-01
     4975,   3.737e-01,   3.737e-01
     4976,   3.737e-01,   3.737e-01
     4977,   3.738e-01,   3.738e-01
     4978,   3.738e-01,   3.738e-01
     4979,   3.739e-01,   3.739e-01
     4980,   3.739e-01,   3.739e-01
     4981,   3.740e-01,   3.740e-01
     4982,   3.740e-01,   3.740e-01
     4983,   3.741e-01,   3.741e-01
     4984,   3.741e-01,   3.741e-01
     4985,   3.742e-01,   3.742e-01
     4986,   3.742e-01,   3.742e-01
     4987,   3.743e-01,   3.743e-01
     4988,   3.743e-01,   3.743e-01
     4989,   3.744e-01,   3.744e-01
     4990,   3.744e-01,   3.744e-01
     4991,   3.745e-01,   3.745e-01
     4992,   3.745e-01,   3.745e-01
     4993,   3.746e-01,   3.746e-01
     4994,   3.746e-01,   3.746e-01
     4995,   3.747e-01,   3.747e-01
     4996,   3.747e-01,   3.747e-01
     4997,   3.748e-01,   3.748e-01
     4998,   3.748e-01,   3.748e-01
     4999,   3.749e-01,   3.749e-01
     5000,   3.749e-01,   3.749e-01
     5001,   3.750e-01,   3.750e-01
     5002,   3.750e-01,   3.750e-01
     5003,   3.750e-01,   3.751e-01
     5004,   3.750e-01,   3.751e-01
     5005,   3.750e-01,   3.752e-01
     5006,   3.750e-01,   3.752e-01
     5007,   3.750e-01,   3.753e-01
     5008,   3.750e-01,   3.753e-01
     5009,   3.750e-01,   3.754e-01
     5010,   3.750e-01,   3.754e-01
     5011,   3.750e-01,   3.755e-01
     5012,   3.750e-01,   3.755e-01
     5013,   3.750e-01,   3.756e-01
     5014,   3.750e-01,   3.756e-01
     5015,   3.750e-01,   3.757e-01
     5016,   3.750e-01,   3.757e-01
     5017,   3.750e-01,   3.758e-01
     5018,   3.750e-01,   3.758e-01
     5019,   3.750e-01,   3.759e-01
     5020,   3.750e-01,   3.759e-01
     5021,   3.750e-01,   3.760e-01
     5022,   3.750e-01,   3.760e-01
     5023,   3.750e-01,   3.761e-01
     5024,   3.750e-01,   3.761e-01
     5025,   3.750e-01,   3.762e-01
     5026,   3.750e-01,   3.762e-01
     5027,   3.750e-01,   3.763e-01
     5028,   3.750e-01,   3.763e-01
     5029,   3.750e-01,   3.764e-01
     5030,   3.750e-01,   3.764e-01
     5031,   3.750e-01,   3.765e-01
     5032,   3.750e-01,   3.765e-01
     5033,   3.750e-01,   3.766e-01
     5034,   3.750e-01,   3.766e-01
     5035,   3.750e-01,   3.767e-01
     5036,   3.750e-01,   3.767e-01
     5037,   3.750e-01,   3.768e-01
     5038,   3.750e-01,   3.768e-01
     5039,   3.750e-01,   3.769e-01
     5040,   3.750e-01,   3.769e-01
     5041,   3.750e-01,   3.770e-01
     5042,   3.750e-01,   3.770e-01
     5043,   3.750e-01,   3.771e-01
     5044,   3.750e-01,   3.771e-01
     5045,   3.750e-01,   3.772e-01
     5046,   3.750e-01,   3.772e-01
     5047,   3.750e-01,   3.773e-01
     5048,   3.750e-01,   3.773e-01
     5049,   3.750e-01,   3.774e-01
     5050,   3.750e-01,   3.774e-01
     5051,   3.750e-01,   3.775e-01
     5052,   3.750e-01,   3.775e-01
     5053,   3.750e-01,   3.776e-01
     5054,   3.750e-01,   3.776e-01
     5055,   3.750e-01,   3.777e-01
     5056,   3.750e-01,   3.777e-01
     5057,   3.750e-01,   3.778e-01
     5058,   3.750e-01,   3.778e-01
     5059,   3.750e-01,   3.779e-01
     5060,   3.750e-01,   3.779e-01
     5061,   3.750e-01,   3.780e-01
     5062,   3.750e-01,   3.780e-01
     5063,   3.750e-01,   3.781e-01
     5064,   3.750e-01,   3.781e-01
     5065,   3.750e-01,   3.782e-01
     5066,   3.750e-01,   3.782e-01
     5067,   3.750e-01,   3.783e-01
     5068,   3.750e-01,   3.783e-01
     5069,   3.750e-01,   3.784e-01
     5070,   3.750e-01,   3.784e-01
     5071,   3.750e-01,   3.785e-01
     5072,   3.750e-01,   3.785e-01
     5073,   3.750e-01,   3.786e-01
     5074,   3.750e-01,   3.786e-01
     5075,   3.750e-01,   3.787e-01
     5076,   3.750e-01,   3.787e-01
     5077,   3.750e-01,   3.788e-01
     5078,   3.750e-01,   3.788e-01
     5079,   3.750e-01,   3.789e-01
     5080,   3.750e-01,   3.789e-01
     5081,   3.750e-01,   3.790e-01
     5082,   3.750e-01,   3.790e-01
     5083,   3.750e-01,   3.791e-01
     5084,   3.750e-01,   3.791e-01
     5085,   3.750e-01,   3.792e-01
     5086,   3.750e-01,   3.792e-01
     5087,   3.750e-01,   3.793e-01
     5088,   3.750e-01,   3.793e-01
     5089,   3.750e-01,   3.794e-01
     5090,   3.750e-01,   3.794e-01
     5091,   3.750e-01,   3.795e-01
     5092,   3.750e-01,   3.795e-01
     5093,   3.750e-01,   3.796e-01
     5094,   3.750e-01,   3.796e-01
     5095,   3.750e-01,   3.797e-01
     5096,   3.750e-01,   3.797e-01
     5097,   3.750e-01,   3.798e-01
     5098,   3.750e-01,   3.798e-01
     5099,   3.750e-01,   3.799e-01
     5100,   3.750e-01,   3.799e-01
     5101,   3.750e-01,   3.800e-01
     5102,   3.750e-01,   3.800e-01
     5103,   3.750e-01,   3.800e-01
     5104,   3.750e-01,   3.801e-01
     5105,   3.750e-01,   3.801e-01
     5106,   3.750e-01,   3.802e-01
     5107,   3.750e-01,   3.802e-01
     5108,   3.750e-01,   3.803e-01
     5109,   3.750e-01,   3.803e-01
     5110,   3.750e-01,   3.804e-01
     5111,   3.750e-01,   3.804e-01
     5112,   3.750e-01,   3.805e-01
     5113,   3.750e-01,   3.805e-01
     5114,   3.750e-01,   3.806e-01
     5115,   3.750e-01,   3.806e-01
     5116,   3.750e-01,   3.807e-01
     5117,   3.750e-01,   3.807e-01
     5118,   3.750e-01,   3.808e-01
     5119,   3.750e-01,   3.808e-01
     5120,   3.750e-01,   3.809e-01
     5121,   3.750e-01,   3.809e-01
     5122,   3.750e-01,   3.810e-01
     5123,   3.750e-01,   3.810e-01
     5124,   3.750e-01,   3.811e-01
     5125,   3.750e-01,   3.811e-01
     5126,   3.750e-01,   3.812e-01
     5127,   3.750e-01,   3.812e-01
     5128,   3.750e-01,   3.813e-01
     5129,   3.750e-01,   3.813e-01
     5130,   3.750e-01,   3.814e-01
     5131,   3.750e-01,   3.814e-01
     5132,   3.750e-01,   3.815e-01
     5133,   3.750e-01,   3.815e-01
     5134,   3.750e-01,   3.816e-01
     5135,   3.750e-01,   3.816e-01
     5136,   3.750e-01,   3.817e-01
     5137,   3.750e-01,   3.817e-01
     5138,   3.750e-01,   3.818e-01
     5139,   3.750e-01,   3.818e-01
     5140,   3.750e-01,   3.819e-01
     5141,   3.750e-01,   3.819e-01
     5142,   3.750e-01,   3.820e-01
     5143,   3.750e-01,   3.820e-01
     5144,   3.750e-01,   3.820e-01
     5145,   3.750e-01,   3.821e-01
     5146,   3.750e-01,   3.821e-01
     5147,   3.750e-01,   3.822e-01
     5148,   3.750e-01,   3.822e-01
     5149,   3.750e-01,   3.823e-01
     5150,   3.750e-01,   3.823e-01
     5151,   3.750e-01,   3.824e-01
     5152,   3.750e-01,   3.824e-01
     5153,   3.750e-01,   3.825e-01
     5154,   3.750e-01,   3.825e-01
     5155,   3.750e-01,   3.826e-01
     5156,   3.750e-01,   3.826e-01
     5157,   3.750e-01,   3.827e-01
     5158,   3.750e-01,   3.827e-01
     5159,   3.750e-01,   3.828e-01
     5160,   3.750e-01,   3.828e-01
     5161,   3.750e-01,   3.829e-01
     5162,   3.750e-01,   3.829e-01
     5163,   3.750e-01,   3.830e-01
     5164,   3.750e-01,   3.830e-01
     5165,   3.750e-01,   3.831e-01
     5166,   3.750e-01,   3.831e-01
     5167,   3.750e-01,   3.832e-01
     5168,   3.750e-01,   3.832e-01
     5169,   3.750e-01,   3.833e-01
     5170,   3.750e-01,   3.833e-01
     5171,   3.750e-01,   3.834e-01
     5172,   3.750e-01,   3.834e-01
     5173,   3.750e-01,   3.835e-01
     5174,   3.750e-01,   3.835e-01
     5175,   3.750e-01,   3.835e-01
     5176,   3.750e-01,   3.836e-01
     5177,   3.750e-01,   3.836e-01
     5178,   3.750e-01,   3.837e-01
     5179,   3.750e-01,   3.837e-01
     5180,   3.750e-01,   3.838e-01
     5181,   3.750e-01,   3.838e-01
     5182,   3.750e-01,   3.839e-01
     5183,   3.750e-01,   3.839e-01
     5184,   3.750e-01,   3.840e-01
     5185,   3.750e-01,   3.840e-01
     5186,   3.750e-01,   3.841e-01
     5187,   3.750e-01,   3.841e-01
     5188,   3.750e-01,   3.842e-01
     5189,   3.750e-01,   3.842e-01
     5190,   3.750e-01,   3.843e-01
     5191,   3.750e-01,   3.843e-01
     5192,   3.750e-01,   3.844e-01
     5193,   3.750e-01,   3.844e-01
     5194,   3.750e-01,   3.845e-01
     5195,   3.750e-01,   3.845e-01
     5196,   3.750e-01,   3.846e-01
     5197,   3.750e-01,   3.846e-01
     5198,   3.750e-01,   3.847e-01
     5199,   3.750e-01,   3.847e-01
     5200,   3.750e-01,   3.848e-01
     5201,   3.750e-01,   3.848e-01
     5202,   3.750e-01,   3.848e-01
     5203,   3.750e-01,   3.849e-01
     5204,   3.750e-01,   3.849e-01
     5205,   3.750e-01,   3.850e-01
     5206,   3.750e-01,   3.850e-01
     5207,   3.750e-01,   3.851e-01
     5208,   3.750e-01,   3.851e-01
     5209,   3.750e-01,   3.852e-01
     5210,   3.750e-01,   3.852e-01
     5211,   3.750e-01,   3.853e-01
     5212,   3.750e-01,   3.853e-01
     5213,   3.750e-01,   3.854e-01
     5214,   3.750e-01,   3.854e-01
     5215,   3.750e-01,   3.855e-01
     5216,   3.750e-01,   3.855e-01
     5217,   3.750e-01,   3.856e-01
     5218,   3.750e-01,   3.856e-01
     5219,   3.750e-01,   3.857e-01
     5220,   3.750e-01,   3.857e-01
     5221,   3.750e-01,   3.858e-01
     5222,   3.750e-01,   3.858e-01
     5223,   3.750e-01,   3.859e-01
     5224,   3.750e-01,   3.859e-01
     5225,   3.750e-01,   3.859e-01
     5226,   3.750e-01,   3.860e-01
     5227,   3.750e-01,   3.860e-01
     5228,   3.750e-01,   3.861e-01
     5229,   3.750e-01,   3.861e-01
     5230,   3.750e-01,   3.862e-01
     5231,   3.750e-01,   3.862e-01
     5232,   3.750e-01,   3.863e-01
     5233,   3.750e-01,   3.863e-01
     5234,   3.750e-01,   3.864e-01
     5235,   3.750e-01,   3.864e-01
     5236,   3.750e-01,   3.865e-01
     5237,   3.750e-01,   3.865e-01
     5238,   3.750e-01,   3.866e-01
     5239,   3.750e-01,   3.866e-01
     5240,   3.750e-01,   3.867e-01
     5241,   3.750e-01,   3.867e-01
     5242,   3.750e-01,   3.868e-01
     5243,   3.750e-01,   3.868e-01
     5244,   3.750e-01,   3.869e-01
     5245,   3.750e-01,   3.869e-01
     5246,   3.750e-01,   3.869e-01
     5247,   3.750e-01,   3.870e-01
     5248,   3.750e-01,   3.870e-01
     5249,   3.750e-01,   3.871e-01
     5250,   3.750e-01,   3.871e-01
     5251,   3.750e-01,   3.872e-01
     5252,   3.750e-01,   3.872e-01
     5253,   3.750e-01,   3.873e-01
     5254,   3.750e-01,   3.873e-01
     5255,   3.750e-01,   3.874e-01
     5256,   3.750e-01,   3.874e-01
     5257,   3.750e-01,   3.875e-01
     5258,   3.750e-01,   3.875e-01
     5259,   3.750e-01,   3.876e-01
     5260,   3.750e-01,   3.876e-01
     5261,   3.750e-01,   3.877e-01
     5262,   3.750e-01,   3.877e-01
     5263,   3.750e-01,   3.878e-01
